-1.195761026948656269e-01,-7.080676613667002961e-02
-3.084020393545320315e-01,2.831460377656517258e-01
1.749427272115748888e-01,-2.314163390038344037e-01
1.456226270909921627e-01,-4.162852657075725160e-01
-3.436501768336908125e-01,-1.661275117499050324e-01
-3.031419793321134537e-01,2.375721529742689242e-01
-1.192820186233945479e-01,-3.577635687550858590e-01
-2.482698805082537707e-01,4.706163089824842993e-01
3.727594409340131421e-01,1.022057214701465044e-01
2.429502439453407048e-01,1.615138690656851006e-01
2.017643612092310246e-01,-4.018310926646344594e-01
-3.988388446283880340e-01,-2.278149166883896570e-01
-3.647663028195900492e-01,-2.694426538592260556e-01
1.209605046024654351e-01,-3.689970576132259872e-01
1.455941180925395262e-01,-1.652780859861506801e-01
-1.022926466969340531e-01,1.985367047664157170e-01
-1.626982252487629843e-02,1.717635555602067265e-01
2.604925405986069364e-02,-3.348435831757842207e-01
-1.758089883418855748e-01,-1.224026008896868523e-01
1.059956254636055251e-01,-4.048503336936383201e-01
-3.047617234655234375e-01,-8.058962654491907962e-04
-3.650032156562750263e-01,1.761779669324246012e-01
6.428236693015110248e-02,2.382698840606852775e-01
-3.411618746620547205e-01,1.291615523556949308e-01
-2.058988985104089897e-01,1.628941822616810642e-01
7.373293442683903631e-02,-1.079954385351451496e-01
5.751982236016683903e-02,-4.063869517071334592e-01
2.250055303061975209e-01,8.214814846055218389e-02
-2.316377912119450544e-01,2.673829179969973158e-01
1.279423647110806694e-01,3.356740516678065056e-01
6.828054592856280802e-02,-3.715526038346707027e-01
2.105412578507245280e-01,-1.426920565709325905e-01
5.527537562064088750e-02,4.955373237155038524e-01
-3.923775121311153802e-01,-1.729135571116697245e-01
1.087018800002959029e-01,1.353173018266823346e-01
3.813394315336285922e-01,-8.610725100943739108e-04
2.656972940808268735e-01,-1.325715703696537240e-01
1.421684815732325857e-01,4.410971572694425413e-01
-3.920165320286095323e-01,2.249480492363398199e-04
3.476867913436134661e-01,-4.225713388846835672e-02
6.981691701531034244e-02,-2.528366888575832583e-01
-2.960798901881686040e-01,5.801073050380944895e-02
3.398751402253505915e-01,-2.425642314969314595e-01
9.614054625968615486e-02,3.264002452243317531e-01
-4.202115830810716490e-01,3.117249296719015739e-02
1.783984306824666355e-01,-3.281323924038915818e-01
-2.005016258304664900e-01,5.000000000000000000e-01
1.586174019052672968e-01,3.370667921506647069e-01
1.195394287779959486e-01,4.744208517778625289e-02
-1.054851307882012645e-01,-3.030675326186202945e-01
-6.031644555912168970e-02,-2.283790671551465534e-01
-3.912135713750587995e-01,-1.398037209162892314e-01
1.714070128956796113e-01,-9.958270475016806067e-02
-1.061771609212214251e-02,-4.669664548468532850e-02
-2.956486004756442854e-01,-1.464253396684230824e-01
2.849659500083145947e-02,2.758774927573232061e-01
-3.009649659519564313e-02,3.625239684308648735e-01
-4.065523532248210836e-01,-8.516393383980824794e-02
-2.452247128040541124e-01,-3.853886212964089397e-01
2.851766054968936093e-01,-2.125059694174369351e-02
-4.161704234587537687e-02,-3.882302784304723642e-01
2.640129294582485020e-01,2.376181810006234851e-01
2.365734803749216519e-01,-3.540368960361592321e-01
-2.208697439427981246e-01,-4.091055437342505652e-01
2.830004658046662014e-01,1.034223416192396883e-01
1.774385248521720415e-01,-3.609896292401741924e-01
-1.730281080737594013e-01,-3.309010188495331017e-01
-3.409403106902652025e-01,8.483879174712638527e-02
-4.441773875903691771e-01,6.446332992319081523e-02
-3.285867050879810458e-01,-2.482780747802751375e-01
3.217997504408397491e-01,-1.670367143222111217e-01
-3.928305521852795135e-01,1.027736931731996206e-01
-2.741759310927899262e-01,1.950420483947465922e-01
4.344019662673037629e-02,-1.465526665390263217e-01
2.174356296279855716e-01,-7.366573927137254341e-02
2.781477387114154043e-01,2.050796559232415106e-01
-4.201497096627797578e-01,-2.037754644858936204e-01
1.989697283733283806e-01,4.436557639991699498e-01
9.118539596483454801e-03,-4.697937992617655101e-01
-1.093484778360679366e-01,-5.000000000000000000e-01
-3.336435342951962202e-01,-5.399727869495224430e-02
6.412261522307127759e-02,3.890244997071590216e-01
-2.914001726245210033e-01,-2.260937599931734932e-01
-1.705679451150671211e-02,3.089230477973087252e-01
2.993015275170570755e-01,-2.994374159902009058e-01
2.590802300102822420e-01,3.184625990706435594e-01
1.885496019536800905e-01,3.226161136635199433e-01
-2.274595281944344904e-01,-2.476052797133172501e-01
-1.746394424771149922e-01,4.464730927434242824e-01
2.092151979804390827e-03,-3.749689260152337389e-01
2.651944328368849302e-01,-2.542385219147788034e-01
-9.551153074023038814e-02,5.480845386236377070e-02
-7.658444760735494405e-02,-4.231337883328794569e-01
-4.309451036957725467e-01,-5.931753839095216252e-02
1.621064453405001160e-01,2.347134680580225119e-01
-1.244513041024936095e-02,1.003155349471518409e-02
2.976654208418590963e-01,8.294900332315657820e-02
9.751304113643377569e-02,-4.701017969925114226e-02
-3.377102485636767071e-01,-1.938748474607533967e-01
-3.237652464890424797e-01,-8.954445250505943532e-02
